action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,522888,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1cc2ccccc2n1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL345439,,CHEMBL345439,5.33,0,http://www.openphacts.org/units/Nanomolar,302199,=,1,1,=,,IC50,nM,,4700.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,4.7
,,523085,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccccc1)NCCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL420900,,CHEMBL420900,6.72,0,http://www.openphacts.org/units/Nanomolar,230403,=,1,1,=,,IC50,nM,,192.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,192.0
,,524179,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL95,TACRINE,CHEMBL95,4.96,0,http://www.openphacts.org/units/Nanomolar,302205,=,1,1,=,,IC50,nM,,11000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,11.0
,,525444,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,COc1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL348865,,CHEMBL348865,,0,http://www.openphacts.org/units/Nanomolar,302203,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,526760,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1cn(Nc2ccncc2)c2ccccc12,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL351760,,CHEMBL351760,4.89,0,http://www.openphacts.org/units/Nanomolar,302234,=,1,1,=,,IC50,nM,,12800.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,12.8
,,526768,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL154541,,CHEMBL154541,6.60,0,http://www.openphacts.org/units/Nanomolar,302230,=,1,1,=,,IC50,nM,,250.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,0.25
,,528193,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,Brc1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL152362,,CHEMBL152362,,0,http://www.openphacts.org/units/Nanomolar,302191,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,528199,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CN(c1ccncc1)n1ccc2cc(Br)ccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL347666,,CHEMBL347666,4.89,0,http://www.openphacts.org/units/Nanomolar,302224,=,1,1,=,,IC50,nM,,13000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,13.0
,,528207,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1cc(C(C)=O)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL154257,,CHEMBL154257,5.48,0,http://www.openphacts.org/units/Nanomolar,302216,=,1,1,=,,IC50,nM,,3300.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,3.3
,,529633,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(O)/C=C/C(=O)O.c1cnn(Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL153847,,CHEMBL1181046,,0,http://www.openphacts.org/units/Nanomolar,302213,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,532238,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CC(C)N(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL154319,,CHEMBL154319,5.64,0,http://www.openphacts.org/units/Nanomolar,302228,=,1,1,=,,IC50,nM,,2300.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,2.3
,,532252,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,c1ccc2nn(Nc3ccncc3)cc2c1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL348716,,CHEMBL348716,,0,http://www.openphacts.org/units/Nanomolar,302197,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,532450,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL333667,,CHEMBL333667,6.40,0,http://www.openphacts.org/units/Nanomolar,230408,=,1,1,=,,IC50,nM,,399.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,399.0
,,533532,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,c1ccc2c(c1)ccn2Cc1ccncc1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL346021,,CHEMBL346021,,0,http://www.openphacts.org/units/Nanomolar,302231,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,533541,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1c2ccccc2c2ccccc21.O=C(O)/C=C/C(=O)O,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL435034,,CHEMBL1185827,5.62,0,http://www.openphacts.org/units/Nanomolar,302209,=,1,1,=,,IC50,nM,,2400.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,2.4
,,534907,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(O)/C=C/C(=O)O.c1ccc2c(c1)cnn2Nc1ccncc1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL155359,,CHEMBL1181091,4.77,0,http://www.openphacts.org/units/Nanomolar,302211,=,1,1,=,,IC50,nM,,17000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,17.0
,,535049,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL122452,,CHEMBL122452,6.68,0,http://www.openphacts.org/units/Nanomolar,230399,=,1,1,=,,IC50,nM,,210.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,210.0
,,535135,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL2112594,,CHEMBL2112594,6.69,0,http://www.openphacts.org/units/Nanomolar,230404,=,1,1,=,,IC50,nM,,205.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,205.0
,,536202,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1c(C)cc2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL154945,,CHEMBL154945,5.96,0,http://www.openphacts.org/units/Nanomolar,302225,=,1,1,=,,IC50,nM,,1100.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,1.1
,,536398,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL370805,COCAINE,CHEMBL370805,6.64,0,http://www.openphacts.org/units/Nanomolar,230405,=,1,1,=,,IC50,nM,,230.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,230.0
,,537620,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,c1ccc2c(c1)OCC(C1=NCCN1)O2,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL10316,IDAZOXAN,CHEMBL10316,,0,http://www.openphacts.org/units/Nanomolar,302204,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,538821,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1cc(C=O)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL155603,,CHEMBL155603,5.66,0,http://www.openphacts.org/units/Nanomolar,302218,=,1,1,=,,IC50,nM,,2200.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,2.2
,,539014,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL121027,,CHEMBL121027,6.55,0,http://www.openphacts.org/units/Nanomolar,230406,=,1,1,=,,IC50,nM,,279.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,279.0
,,540095,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL29835,BESIPIRDINE,CHEMBL29835,6.37,0,http://www.openphacts.org/units/Nanomolar,302229,=,1,1,=,,IC50,nM,,430.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,0.43
,,540132,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1cc(C)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL350692,,CHEMBL350692,5.89,0,http://www.openphacts.org/units/Nanomolar,302219,=,1,1,=,,IC50,nM,,1300.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,1.3
,,541415,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1ccc2cc(Cl)ccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL155460,,CHEMBL155460,5.72,0,http://www.openphacts.org/units/Nanomolar,302222,=,1,1,=,,IC50,nM,,1900.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,1.9
,,541423,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,Clc1cccc(Cl)c1NC1=NCCN1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL134,CLONIDINE,CHEMBL134,,0,http://www.openphacts.org/units/Nanomolar,302194,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,542848,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,O=[N+]([O-])c1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL356922,,CHEMBL356922,5.00,0,http://www.openphacts.org/units/Nanomolar,302192,=,1,1,=,,IC50,nM,,9900.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,9.9
,,542854,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1cccn1.O=C(O)/C=C/C(=O)O,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL157971,,CHEMBL1181171,,0,http://www.openphacts.org/units/Nanomolar,302210,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,542860,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1[nH]cnc2ncnc1-2)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL347933,,CHEMBL347933,4.92,0,http://www.openphacts.org/units/Nanomolar,302207,=,1,1,=,,IC50,nM,,12000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,12.0
,,543072,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL121460,,CHEMBL121460,5.58,0,http://www.openphacts.org/units/Nanomolar,230407,=,1,1,=,,IC50,nM,,2600.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2600.0
,,543082,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL123830,,CHEMBL123830,6.52,0,http://www.openphacts.org/units/Nanomolar,230409,=,1,1,=,,IC50,nM,,299.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,299.0
,,544194,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN(CCOC(c2ccccc2)c2ccccc2)CCN1CCCc1ccccc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL124222,,CHEMBL124222,,0,http://www.openphacts.org/units/Nanomolar,230401,>,1,1,>,,IC50,nM,,10.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,10.0
,,545296,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,Clc1ccc2c(ccn2Nc2ccncc2)c1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL357553,,CHEMBL357553,,0,http://www.openphacts.org/units/Nanomolar,302232,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,545303,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,C=CCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL347336,,CHEMBL347336,5.21,0,http://www.openphacts.org/units/Nanomolar,302227,=,1,1,=,,IC50,nM,,6200.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,6.2
,,545310,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1ccc2cc(OC)ccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL155211,,CHEMBL155211,6.24,0,http://www.openphacts.org/units/Nanomolar,302220,=,1,1,=,,IC50,nM,,570.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,0.57
,,546736,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,Cc1cc2ccccc2n1Nc1ccncc1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL154297,,CHEMBL154297,5.44,0,http://www.openphacts.org/units/Nanomolar,302233,=,1,1,=,,IC50,nM,,3600.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,3.6
,,546743,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,CCCN(c1ccncc1)n1cc(C#N)c2ccccc21,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL345442,,CHEMBL345442,6.12,0,http://www.openphacts.org/units/Nanomolar,302217,=,1,1,=,,IC50,nM,,750.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,0.75
,,546755,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(O)/C=C/C(=O)O.c1ccc2c(c1)c1ccccc1n2Nc1ccncc1,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL345607,,CHEMBL1184347,5.85,0,http://www.openphacts.org/units/Nanomolar,302212,=,1,1,=,,IC50,nM,,1400.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,1.4
,,552734,[],CHEMBL806826,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,F,,,BAO_0000190,BAO_0000221,tissue-based format,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,,,CHEMBL1129670,J Med Chem,1996.0,,CHEMBL15245,YOHIMBINE,CHEMBL15245,,0,http://www.openphacts.org/units/Nanomolar,302206,>,1,1,>,,IC50,nM,,20000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,20.0
,,552852,[],CHEMBL751375,Inhibition of [3H]- NE uptake in HEK cells expressing norepinephrine transporter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCc1ccc(Br)cc1)N/C=C/NCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,,CHEMBL2112595,,CHEMBL2112595,,0,http://www.openphacts.org/units/Nanomolar,230410,>,1,1,>,,IC50,nM,,10.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,10.0
,,592691,[],CHEMBL756263,Compound was tested for inhibition of [3H]NE binding to norepinephrine transporter HEK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C2CCC1C(C(=O)NCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,,CHEMBL1136813,Bioorg Med Chem Lett,2003.0,"{'bei': '8.96', 'le': '0.18', 'lle': '-0.89', 'sei': '8.86'}",CHEMBL432727,,CHEMBL432727,5.73,0,http://www.openphacts.org/units/Nanomolar,119327,=,1,1,=,,IC50,nM,,1846.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1846.0
,,593969,[],CHEMBL756263,Compound was tested for inhibition of [3H]NE binding to norepinephrine transporter HEK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C2CCC1C(C(=O)NCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,,CHEMBL1136813,Bioorg Med Chem Lett,2003.0,"{'bei': '9.23', 'le': '0.18', 'lle': '-0.19', 'sei': '8.73'}",CHEMBL407803,,CHEMBL407803,5.65,0,http://www.openphacts.org/units/Nanomolar,119329,=,1,1,=,,IC50,nM,,2258.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2258.0
,,595192,[],CHEMBL756263,Compound was tested for inhibition of [3H]NE binding to norepinephrine transporter HEK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C2CCC1C(C(=O)NCCCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,,CHEMBL1136813,Bioorg Med Chem Lett,2003.0,"{'bei': '9.45', 'le': '0.19', 'lle': '-1.09', 'sei': '9.76'}",CHEMBL307314,,CHEMBL307314,6.31,0,http://www.openphacts.org/units/Nanomolar,119328,=,1,1,=,,IC50,nM,,487.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,487.0
,,604004,[],CHEMBL756263,Compound was tested for inhibition of [3H]NE binding to norepinephrine transporter HEK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1C2CCC1C(C(=O)NCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,,CHEMBL1136813,Bioorg Med Chem Lett,2003.0,"{'bei': '11.00', 'le': '0.22', 'lle': '1.13', 'sei': '10.17'}",CHEMBL303266,,CHEMBL303266,6.58,0,http://www.openphacts.org/units/Nanomolar,119326,=,1,1,=,,IC50,nM,,266.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,266.0
,,619235,[],CHEMBL756263,Compound was tested for inhibition of [3H]NE binding to norepinephrine transporter HEK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1136813,Bioorg Med Chem Lett,2003.0,"{'bei': '21.14', 'le': '0.40', 'lle': '4.54', 'sei': '11.49'}",CHEMBL370805,COCAINE,CHEMBL370805,6.42,0,http://www.openphacts.org/units/Nanomolar,119325,=,1,1,=,,IC50,nM,,385.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,385.0
,,622796,[],CHEMBL756263,Compound was tested for inhibition of [3H]NE binding to norepinephrine transporter HEK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C,,,CHEMBL1136813,Bioorg Med Chem Lett,2003.0,"{'bei': '27.52', 'le': '0.55', 'lle': '5.01', 'sei': '27.37'}",CHEMBL306208,,CHEMBL306208,8.09,0,http://www.openphacts.org/units/Nanomolar,119330,=,1,1,=,,IC50,nM,,8.2,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,8.2
,,681709,[],CHEMBL755084,Inhibition of Norepinephrine (NA) reuptake using cloned human Norepinephrine transporter was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)c(C)c1)N2C,,,CHEMBL1136786,J Med Chem,2003.0,"{'bei': '29.55', 'le': '0.59', 'lle': '5.71', 'sei': '30.80'}",CHEMBL50858,,CHEMBL50858,9.10,0,http://www.openphacts.org/units/Nanomolar,85882,=,1,1,=,,IC50,nM,,0.8,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,0.8
,,708463,[],CHEMBL755085,Inhibition of Norepinephrine (NA) reuptake using cloned human transporter was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,,CHEMBL1136786,J Med Chem,2003.0,"{'bei': '24.35', 'le': '0.50', 'lle': '2.54', 'sei': '20.06'}",CHEMBL894,BUPROPION,CHEMBL894,5.84,0,http://www.openphacts.org/units/Nanomolar,85877,=,1,1,=,,IC50,nM,,1450.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1450.0
,,722678,[],CHEMBL751376,The compound was tested for inhibition of [3H]norepinephrine uptake in HEK cells by expressing cDNA for human norepinephrine transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC[C@@]1(O)CN2C3CC[C@@H]2C[C@H](c2ccc(C)cc2)C31,,,CHEMBL1133495,Bioorg Med Chem Lett,2000.0,"{'bei': '27.13', 'le': '0.50', 'lle': '4.26', 'sei': '33.00'}",CHEMBL103504,,CHEMBL103504,7.75,0,http://www.openphacts.org/units/Nanomolar,189900,=,1,1,=,,IC50,nM,,18.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,18.0
